Order_ID,Order_Date,Region,Segment,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Ship_Mode
ORD-4128,2025-04-07,West,Consumer,Office Supplies,Stapler,1,194.27,0.1,174.84,50.62,Standard
ORD-4129,2025-04-07,South,Corporate,Technology,Bluetooth Speaker,2,1953.3,0.15,3320.6,629.12,Express
ORD-4130,2025-04-07,West,Corporate,Home Appliances,Room Heater,2,2766.3,0.0,5532.6,960.9,Standard
ORD-4131,2025-04-07,South,Consumer,Technology,Smartphone,1,23011.68,0.15,19559.93,1943.3,Standard
ORD-4132,2025-04-07,East,Consumer,Home Appliances,Air Fryer,2,6638.89,0.05,12613.9,2835.42,Standard
ORD-4133,2025-04-07,West,Consumer,Technology,Smartphone,2,21709.41,0.05,41247.87,6379.04,Standard
ORD-4134,2025-04-08,North,Small Business,Home Appliances,Vacuum Cleaner,1,9258.37,0.0,9258.37,1611.9,Standard
ORD-4135,2025-04-08,South,Corporate,Technology,Laptop,1,45679.34,0.0,45679.34,6545.2,Standard
ORD-4136,2025-04-08,South,Consumer,Office Supplies,Whiteboard,2,1619.96,0.0,3239.92,1017.38,Standard
ORD-4137,2025-04-08,West,Small Business,Office Supplies,Stapler,1,175.53,0.2,140.43,47.48,Express
ORD-4138,2025-04-08,East,Consumer,Technology,Laptop,1,49713.34,0.0,49713.34,5829.83,Standard
ORD-4139,2025-04-08,North,Corporate,Technology,Monitor 24in,2,9533.33,0.15,16206.65,1553.23,Express
ORD-4140,2025-04-08,North,Corporate,Technology,Printer,1,7387.75,0.0,7387.75,1246.12,Standard
ORD-4141,2025-04-08,South,Consumer,Home Appliances,Mixer Grinder,1,3278.0,0.0,3278.0,728.97,Express
ORD-4142,2025-04-09,East,Corporate,Technology,Monitor 24in,2,8878.08,0.0,17756.15,3069.7,Standard
ORD-4143,2025-04-09,West,Consumer,Office Supplies,Ballpoint Pens,1,91.07,0.2,72.86,25.63,Same Day
ORD-4144,2025-04-09,North,Small Business,Office Supplies,Notebook Pack,1,207.0,0.05,196.65,65.29,Standard
ORD-4145,2025-04-09,South,Corporate,Office Supplies,Notebook Pack,1,233.21,0.0,233.21,71.29,Standard
ORD-4146,2025-04-09,South,Consumer,Furniture,Bookshelf,2,3476.04,0.1,6256.88,832.16,Standard
ORD-4147,2025-04-09,East,Corporate,Furniture,Executive Desk,1,10218.6,0.0,10218.6,2221.57,Standard
ORD-4148,2025-04-09,West,Small Business,Technology,Laptop,1,45331.73,0.1,40798.55,7462.83,Standard
ORD-4149,2025-04-10,South,Corporate,Furniture,Office Chair,1,4031.98,0.1,3628.79,724.14,Standard
ORD-4150,2025-04-10,East,Small Business,Technology,Smartphone,1,22277.57,0.2,17822.05,2019.41,Standard
ORD-4151,2025-04-10,South,Consumer,Office Supplies,Stapler,2,184.27,0.0,368.54,123.42,Standard
ORD-4152,2025-04-11,North,Corporate,Home Appliances,Air Fryer,2,6354.95,0.15,10803.41,2466.53,Standard
ORD-4153,2025-04-11,North,Consumer,Home Appliances,Room Heater,1,2834.7,0.05,2692.97,614.27,Standard
ORD-4154,2025-04-11,North,Consumer,Furniture,Sofa Set,2,22421.22,0.0,44842.44,9104.93,Express
ORD-4155,2025-04-11,East,Small Business,Furniture,Sofa Set,1,19913.61,0.0,19913.61,3477.37,Standard
ORD-4156,2025-04-11,East,Corporate,Office Supplies,Whiteboard,1,1493.47,0.0,1493.47,417.11,Express
ORD-4157,2025-04-11,East,Corporate,Home Appliances,Vacuum Cleaner,1,8925.02,0.0,8925.02,2200.0,Standard
ORD-4158,2025-04-11,North,Corporate,Technology,Monitor 24in,1,9632.88,0.0,9632.88,1532.41,Same Day
ORD-4159,2025-04-11,North,Corporate,Furniture,Study Table,1,3621.33,0.1,3259.2,675.89,Express
ORD-4160,2025-04-11,West,Corporate,Technology,Printer,1,7218.48,0.1,6496.63,1106.58,Standard
ORD-4161,2025-04-11,South,Consumer,Office Supplies,Sticky Notes,1,60.45,0.15,51.38,14.43,Standard
ORD-4162,2025-04-11,North,Corporate,Home Appliances,Electric Kettle,1,1397.49,0.0,1397.49,347.93,Standard
ORD-4163,2025-04-12,South,Corporate,Home Appliances,Room Heater,1,2551.1,0.0,2551.1,409.27,Express
ORD-4164,2025-04-12,West,Small Business,Furniture,Study Table,1,3555.14,0.0,3555.14,724.55,Same Day
ORD-4165,2025-04-12,North,Consumer,Office Supplies,Desk Organizer,1,458.75,0.2,367.0,128.21,Standard
ORD-4166,2025-04-12,East,Corporate,Home Appliances,Air Fryer,2,6339.33,0.1,11410.79,2562.77,Express
ORD-4167,2025-04-12,North,Corporate,Home Appliances,Electric Kettle,2,1474.49,0.1,2654.09,409.91,Express
ORD-4168,2025-04-12,South,Small Business,Technology,Monitor 24in,1,8774.06,0.05,8335.36,1464.86,Standard
ORD-4169,2025-04-12,West,Corporate,Office Supplies,Stapler,1,187.25,0.15,159.16,51.27,Standard
ORD-4170,2025-04-12,North,Corporate,Technology,Smartphone,1,23892.21,0.05,22697.6,3957.05,Same Day
ORD-4171,2025-04-12,South,Corporate,Technology,Bluetooth Speaker,1,1907.67,0.0,1907.67,282.41,Standard
ORD-4172,2025-04-13,South,Consumer,Furniture,Office Chair,1,4358.74,0.2,3486.99,637.68,Standard
ORD-4173,2025-04-13,North,Corporate,Furniture,Filing Cabinet,2,5290.58,0.15,8993.99,2019.41,Express
ORD-4174,2025-04-13,West,Corporate,Technology,Printer,2,7408.52,0.0,14817.04,2139.54,Standard
ORD-4175,2025-04-13,North,Corporate,Home Appliances,Air Fryer,1,6481.86,0.15,5509.58,1230.79,Standard
ORD-4176,2025-04-13,West,Consumer,Home Appliances,Electric Kettle,1,1296.69,0.0,1296.69,291.22,Express
ORD-4177,2025-04-14,North,Small Business,Technology,Tablet,1,14779.45,0.0,14779.45,2510.79,Standard
ORD-4178,2025-04-14,South,Consumer,Home Appliances,Air Fryer,1,6240.25,0.15,5304.21,1221.16,Express
ORD-4179,2025-04-14,East,Corporate,Furniture,Filing Cabinet,1,5567.45,0.15,4732.33,1055.93,Standard
ORD-4180,2025-04-14,East,Consumer,Home Appliances,Electric Kettle,1,1409.17,0.15,1197.79,182.44,Express
ORD-4181,2025-04-14,South,Corporate,Office Supplies,Desk Organizer,1,437.11,0.0,437.11,125.32,Express
ORD-4182,2025-04-14,West,Consumer,Furniture,Bookshelf,1,2947.11,0.0,2947.11,440.22,Express
ORD-4183,2025-04-14,North,Corporate,Office Supplies,Sticky Notes,1,61.09,0.0,61.09,21.51,Standard
ORD-4184,2025-04-14,South,Corporate,Office Supplies,Whiteboard,1,1705.21,0.15,1449.42,465.37,Standard
ORD-4185,2025-04-15,West,Small Business,Home Appliances,Vacuum Cleaner,1,8426.37,0.15,7162.42,1161.73,Express
ORD-4186,2025-04-15,East,Consumer,Office Supplies,Sticky Notes,2,61.41,0.0,122.81,45.35,Standard
ORD-4187,2025-04-15,South,Corporate,Technology,Laptop,1,47931.3,0.0,47931.3,5427.2,Standard
ORD-4188,2025-04-15,West,Consumer,Technology,Printer,3,7764.91,0.0,23294.72,2721.46,Express
ORD-4189,2025-04-15,East,Small Business,Home Appliances,Room Heater,1,2527.9,0.05,2401.51,443.33,Standard
ORD-4190,2025-04-15,North,Corporate,Furniture,Study Table,1,3428.01,0.1,3085.21,673.7,Standard
ORD-4191,2025-04-15,West,Consumer,Furniture,Sofa Set,1,20213.17,0.0,20213.17,2729.13,Standard
ORD-4192,2025-04-15,East,Consumer,Home Appliances,Air Fryer,1,5822.16,0.2,4657.73,1162.28,Express
ORD-4193,2025-04-15,North,Small Business,Technology,Wireless Mouse,2,611.49,0.05,1161.82,192.81,Standard
ORD-4194,2025-04-15,North,Corporate,Home Appliances,Room Heater,1,2625.73,0.1,2363.16,420.35,Standard
ORD-4195,2025-04-15,West,Consumer,Technology,Bluetooth Speaker,1,1946.07,0.0,1946.07,220.63,Standard
ORD-4196,2025-04-15,North,Small Business,Home Appliances,Vacuum Cleaner,1,9156.8,0.1,8241.12,1428.75,Same Day
ORD-4197,2025-04-15,South,Consumer,Technology,Smartphone,1,23909.26,0.0,23909.26,3700.4,Same Day
ORD-4198,2025-04-16,East,Corporate,Office Supplies,Sticky Notes,1,60.78,0.0,60.78,21.21,Express
ORD-4199,2025-04-16,East,Consumer,Technology,Tablet,1,16355.76,0.1,14720.19,2270.9,Standard
ORD-4200,2025-04-16,West,Small Business,Technology,Bluetooth Speaker,1,1674.67,0.0,1674.67,254.13,Express
ORD-4201,2025-04-16,East,Consumer,Technology,Smartphone,1,21191.82,0.05,20132.23,2996.77,Standard
ORD-4202,2025-04-16,North,Consumer,Home Appliances,Air Fryer,1,6639.9,0.0,6639.9,1017.45,Express
ORD-4203,2025-04-16,South,Corporate,Home Appliances,Electric Kettle,1,1381.28,0.05,1312.22,198.37,Standard
ORD-4204,2025-04-16,South,Small Business,Office Supplies,Stapler,1,186.01,0.05,176.71,50.44,Same Day
ORD-4205,2025-04-16,West,Consumer,Technology,Wireless Mouse,1,714.6,0.15,607.41,71.59,Standard
ORD-4206,2025-04-16,South,Consumer,Technology,Bluetooth Speaker,1,1944.27,0.0,1944.27,322.15,Standard
ORD-4207,2025-04-16,South,Consumer,Technology,Wireless Mouse,2,631.49,0.0,1262.99,199.73,Express
ORD-4208,2025-04-17,North,Consumer,Technology,Monitor 24in,1,9396.12,0.0,9396.12,974.14,Express
ORD-4209,2025-04-17,North,Small Business,Office Supplies,Ballpoint Pens,2,91.36,0.05,173.58,63.32,Same Day
ORD-4210,2025-04-17,North,Consumer,Technology,Smartphone,1,21577.12,0.1,19419.4,3361.2,Standard
ORD-4211,2025-04-17,South,Corporate,Office Supplies,Sticky Notes,2,58.33,0.0,116.66,40.87,Standard
ORD-4212,2025-04-17,South,Consumer,Office Supplies,Sticky Notes,1,55.25,0.1,49.72,16.48,Same Day
ORD-4213,2025-04-18,West,Corporate,Technology,Smartphone,1,22569.13,0.05,21440.67,3419.33,Standard
ORD-4214,2025-04-18,South,Consumer,Home Appliances,Electric Kettle,1,1301.37,0.0,1301.37,291.44,Express
ORD-4215,2025-04-18,North,Small Business,Office Supplies,Sticky Notes,1,65.39,0.1,58.85,19.02,Standard
ORD-4216,2025-04-18,South,Corporate,Technology,Laptop,3,48570.41,0.0,145711.22,17256.35,Standard
ORD-4217,2025-04-18,East,Small Business,Office Supplies,Whiteboard,1,1644.48,0.05,1562.25,496.43,Standard
ORD-4218,2025-04-18,South,Consumer,Home Appliances,Mixer Grinder,1,3397.7,0.15,2888.05,441.12,Standard
ORD-4219,2025-04-18,East,Consumer,Technology,Printer,1,8282.25,0.0,8282.25,1509.92,Standard
ORD-4220,2025-04-18,East,Corporate,Home Appliances,Air Fryer,1,6077.68,0.0,6077.68,1511.88,Standard
ORD-4221,2025-04-18,West,Consumer,Home Appliances,Electric Kettle,1,1428.12,0.2,1142.49,187.94,Standard
ORD-4222,2025-04-18,North,Consumer,Home Appliances,Vacuum Cleaner,3,9564.39,0.1,25823.87,5750.14,Standard
ORD-4223,2025-04-18,North,Small Business,Technology,Monitor 24in,2,8870.44,0.15,15079.75,2339.23,Standard
ORD-4224,2025-04-18,South,Consumer,Office Supplies,Sticky Notes,1,61.46,0.1,55.32,16.95,Standard
ORD-4225,2025-04-19,West,Corporate,Home Appliances,Room Heater,1,2607.36,0.0,2607.36,547.6,Same Day
ORD-4226,2025-04-19,West,Consumer,Home Appliances,Room Heater,1,2831.05,0.0,2831.05,522.81,Express
ORD-4227,2025-04-19,South,Corporate,Technology,Monitor 24in,1,9435.25,0.0,9435.25,1280.93,Standard
ORD-4228,2025-04-19,North,Corporate,Office Supplies,Whiteboard,1,1588.84,0.0,1588.84,429.55,Standard
ORD-4229,2025-04-19,North,Consumer,Furniture,Office Chair,2,3945.6,0.05,7496.63,1521.88,Same Day
ORD-4230,2025-04-19,West,Corporate,Office Supplies,Stapler,2,173.14,0.05,328.96,93.52,Standard
ORD-4231,2025-04-19,North,Small Business,Home Appliances,Room Heater,1,2751.25,0.0,2751.25,462.61,Standard
ORD-4232,2025-04-19,West,Consumer,Technology,Monitor 24in,1,9377.21,0.0,9377.21,1194.68,Express
ORD-4233,2025-04-19,North,Corporate,Furniture,Sofa Set,1,21297.82,0.1,19168.04,2709.15,Standard
ORD-4234,2025-04-20,South,Consumer,Office Supplies,Notebook Pack,1,233.32,0.15,198.32,60.07,Standard
ORD-4235,2025-04-20,South,Consumer,Home Appliances,Vacuum Cleaner,1,9327.24,0.1,8394.52,1431.76,Standard
ORD-4236,2025-04-20,West,Small Business,Technology,Laptop,1,45510.87,0.0,45510.87,5970.26,Express
ORD-4237,2025-04-20,West,Corporate,Home Appliances,Electric Kettle,1,1429.78,0.1,1286.8,257.08,Standard
ORD-4238,2025-04-20,South,Consumer,Home Appliances,Air Fryer,1,5806.59,0.05,5516.26,1024.34,Express
ORD-4239,2025-04-21,East,Consumer,Home Appliances,Mixer Grinder,2,3246.19,0.1,5843.15,1195.85,Standard
ORD-4240,2025-04-21,South,Consumer,Furniture,Office Chair,1,4217.17,0.1,3795.45,575.44,Express
ORD-4241,2025-04-21,South,Consumer,Home Appliances,Mixer Grinder,1,3630.13,0.05,3448.63,645.84,Express
ORD-4242,2025-04-21,East,Consumer,Office Supplies,Sticky Notes,4,61.63,0.05,234.19,65.84,Express
ORD-4243,2025-04-21,West,Small Business,Home Appliances,Vacuum Cleaner,2,8322.41,0.1,14980.34,2619.89,Standard
ORD-4244,2025-04-21,North,Corporate,Technology,Printer,2,7888.93,0.0,15777.86,1568.39,Express
ORD-4245,2025-04-21,North,Consumer,Furniture,Study Table,1,3586.83,0.05,3407.49,627.95,Standard
ORD-4246,2025-04-21,North,Small Business,Office Supplies,Ballpoint Pens,1,85.39,0.1,76.85,23.96,Standard
ORD-4247,2025-04-21,West,Consumer,Technology,Laptop,2,44852.77,0.15,76249.7,7449.25,Express
ORD-4248,2025-04-22,South,Corporate,Office Supplies,Stapler,2,182.8,0.1,329.03,91.42,Standard
ORD-4249,2025-04-22,South,Consumer,Office Supplies,Ballpoint Pens,1,83.03,0.15,70.58,20.42,Express
ORD-4250,2025-04-22,North,Corporate,Office Supplies,Whiteboard,1,1716.71,0.1,1545.04,495.0,Express
ORD-4251,2025-04-22,South,Corporate,Office Supplies,Sticky Notes,2,62.24,0.0,124.47,33.89,Standard
ORD-4252,2025-04-22,East,Consumer,Office Supplies,Sticky Notes,1,63.91,0.0,63.91,20.94,Express
ORD-4253,2025-04-22,South,Consumer,Home Appliances,Vacuum Cleaner,1,8340.39,0.05,7923.37,1814.83,Express
ORD-4254,2025-04-22,East,Consumer,Technology,Laptop,1,50089.13,0.0,50089.13,7287.47,Standard
ORD-4255,2025-04-22,East,Small Business,Furniture,Executive Desk,2,9485.83,0.0,18971.65,4047.68,Same Day
ORD-4256,2025-04-22,West,Small Business,Furniture,Office Chair,1,4211.62,0.1,3790.46,853.51,Standard
ORD-4257,2025-04-22,West,Corporate,Technology,Printer,1,7243.04,0.1,6518.74,984.39,Standard
ORD-4258,2025-04-22,North,Consumer,Home Appliances,Mixer Grinder,1,3621.84,0.05,3440.74,682.83,Standard
ORD-4259,2025-04-22,West,Consumer,Office Supplies,Stapler,1,193.83,0.05,184.14,67.68,Standard
ORD-4260,2025-04-22,North,Corporate,Technology,Printer,1,7471.08,0.05,7097.52,1023.16,Standard
ORD-4261,2025-04-22,East,Small Business,Home Appliances,Mixer Grinder,1,3511.85,0.0,3511.85,583.99,Standard
ORD-4262,2025-04-22,East,Consumer,Technology,Wireless Mouse,1,622.84,0.05,591.7,67.71,Same Day
ORD-4263,2025-04-23,South,Corporate,Office Supplies,Whiteboard,4,1492.67,0.0,5970.69,1982.86,Standard
ORD-4264,2025-04-23,West,Corporate,Office Supplies,Ballpoint Pens,2,95.77,0.1,172.39,61.16,Standard
ORD-4265,2025-04-23,South,Consumer,Home Appliances,Mixer Grinder,1,3281.05,0.1,2952.94,499.62,Express
ORD-4266,2025-04-23,South,Consumer,Technology,Laptop,1,47162.46,0.15,40088.09,4125.24,Same Day
ORD-4267,2025-04-23,North,Consumer,Technology,Monitor 24in,1,9758.97,0.1,8783.07,1585.54,Standard
ORD-4268,2025-04-23,South,Corporate,Furniture,Bookshelf,1,3209.2,0.0,3209.2,681.71,Same Day
ORD-4269,2025-04-23,East,Consumer,Home Appliances,Room Heater,1,2602.9,0.0,2602.9,628.25,Express
ORD-4270,2025-04-23,West,Consumer,Home Appliances,Mixer Grinder,1,3202.29,0.0,3202.29,524.7,Express
ORD-4271,2025-04-23,East,Consumer,Technology,Tablet,1,16079.48,0.0,16079.48,1916.07,Standard
ORD-4272,2025-04-24,East,Consumer,Technology,Smartphone,1,21436.54,0.0,21436.54,3964.33,Standard
ORD-4273,2025-04-24,South,Consumer,Furniture,Bookshelf,1,3353.1,0.1,3017.79,525.33,Standard
ORD-4274,2025-04-24,East,Small Business,Technology,Bluetooth Speaker,1,1827.65,0.0,1827.65,344.12,Standard
ORD-4275,2025-04-24,South,Small Business,Office Supplies,Ballpoint Pens,4,96.99,0.05,368.58,121.58,Express
ORD-4276,2025-04-24,East,Corporate,Home Appliances,Vacuum Cleaner,1,8799.37,0.05,8359.4,1586.91,Standard
ORD-4277,2025-04-25,West,Corporate,Office Supplies,Whiteboard,1,1534.86,0.0,1534.86,507.08,Standard
ORD-4278,2025-04-25,North,Corporate,Home Appliances,Room Heater,1,2579.7,0.0,2579.7,519.99,Standard
ORD-4279,2025-04-25,North,Consumer,Office Supplies,Stapler,3,187.4,0.1,505.97,153.37,Standard
ORD-4280,2025-04-25,North,Small Business,Home Appliances,Vacuum Cleaner,2,8188.35,0.0,16376.7,3003.77,Express
ORD-4281,2025-04-25,East,Corporate,Furniture,Sofa Set,2,22236.1,0.05,42248.58,6987.41,Express
ORD-4282,2025-04-25,South,Corporate,Office Supplies,Desk Organizer,2,431.49,0.1,776.68,249.04,Standard
ORD-4283,2025-04-25,South,Consumer,Furniture,Office Chair,1,3946.19,0.0,3946.19,792.99,Standard
ORD-4284,2025-04-25,North,Corporate,Furniture,Office Chair,2,4347.84,0.1,7826.12,1042.76,Standard
ORD-4285,2025-04-26,East,Corporate,Office Supplies,Whiteboard,1,1633.61,0.05,1551.93,571.03,Same Day
ORD-4286,2025-04-26,West,Consumer,Furniture,Bookshelf,1,3414.53,0.0,3414.53,470.57,Express
ORD-4287,2025-04-26,North,Small Business,Furniture,Office Chair,1,4108.55,0.05,3903.12,599.12,Standard
ORD-4288,2025-04-26,East,Corporate,Home Appliances,Electric Kettle,1,1292.86,0.0,1292.86,269.92,Same Day
ORD-4289,2025-04-26,South,Small Business,Furniture,Filing Cabinet,1,4997.71,0.15,4248.05,715.8,Standard
ORD-4290,2025-04-26,West,Consumer,Home Appliances,Electric Kettle,1,1335.34,0.05,1268.57,277.42,Standard
ORD-4291,2025-04-26,West,Consumer,Home Appliances,Electric Kettle,1,1459.31,0.15,1240.42,280.47,Standard
ORD-4292,2025-04-26,West,Small Business,Home Appliances,Vacuum Cleaner,1,8771.77,0.15,7456.0,1230.46,Standard
ORD-4293,2025-04-26,North,Corporate,Technology,Smartphone,1,23695.37,0.1,21325.83,2656.7,Express
ORD-4294,2025-04-27,East,Small Business,Furniture,Executive Desk,1,10137.87,0.0,10137.87,1922.94,Standard
ORD-4295,2025-04-27,North,Corporate,Technology,Printer,1,7393.3,0.1,6653.97,1181.66,Standard
ORD-4296,2025-04-27,North,Consumer,Office Supplies,Stapler,1,180.13,0.1,162.11,52.75,Standard
ORD-4297,2025-04-27,South,Consumer,Technology,Smartphone,1,22874.19,0.1,20586.77,2818.7,Standard
ORD-4298,2025-04-27,North,Small Business,Furniture,Filing Cabinet,1,5500.38,0.05,5225.36,926.16,Express
ORD-4299,2025-04-27,West,Consumer,Furniture,Executive Desk,2,9605.17,0.0,19210.35,3038.85,Standard
ORD-4300,2025-04-27,South,Small Business,Technology,Smartphone,2,21094.2,0.0,42188.4,5138.34,Express
ORD-4301,2025-04-27,West,Consumer,Office Supplies,Stapler,1,174.63,0.1,157.16,55.31,Standard
ORD-4302,2025-04-27,West,Corporate,Office Supplies,Sticky Notes,1,61.76,0.1,55.58,17.37,Express
ORD-4303,2025-04-28,West,Corporate,Home Appliances,Room Heater,1,2545.0,0.1,2290.5,506.46,Standard
ORD-4304,2025-04-28,North,Small Business,Home Appliances,Mixer Grinder,3,3295.82,0.0,9887.45,1694.82,Standard
ORD-4305,2025-04-28,North,Consumer,Office Supplies,Notebook Pack,1,207.14,0.1,186.43,58.11,Standard
ORD-4306,2025-04-28,West,Small Business,Office Supplies,Whiteboard,2,1659.93,0.2,2655.88,771.27,Standard
ORD-4307,2025-04-29,North,Consumer,Technology,Bluetooth Speaker,2,1684.43,0.05,3200.41,591.27,Standard
ORD-4308,2025-04-29,East,Corporate,Technology,Printer,1,7115.3,0.1,6403.77,783.74,Standard
ORD-4309,2025-04-29,South,Corporate,Home Appliances,Electric Kettle,2,1400.27,0.0,2800.54,483.19,Express
ORD-4310,2025-04-29,North,Corporate,Technology,Wireless Mouse,1,702.96,0.05,667.81,69.09,Standard
ORD-4311,2025-04-29,South,Consumer,Technology,Wireless Mouse,2,677.13,0.05,1286.54,222.41,Standard
ORD-4312,2025-04-29,West,Consumer,Home Appliances,Room Heater,1,2439.62,0.15,2073.68,350.45,Standard
ORD-4313,2025-04-29,East,Corporate,Technology,Smartphone,1,20738.5,0.05,19701.57,2349.55,Standard
ORD-4314,2025-04-29,South,Consumer,Office Supplies,Whiteboard,2,1593.14,0.0,3186.29,974.36,Standard
ORD-4315,2025-04-30,North,Corporate,Technology,Monitor 24in,1,9436.78,0.2,7549.43,1112.73,Standard
ORD-4316,2025-04-30,South,Consumer,Office Supplies,Stapler,1,181.83,0.0,181.83,62.62,Standard
ORD-4317,2025-04-30,West,Consumer,Office Supplies,Ballpoint Pens,1,94.85,0.0,94.85,32.13,Express
ORD-4318,2025-04-30,West,Consumer,Office Supplies,Stapler,3,196.86,0.0,590.59,201.75,Standard
ORD-4319,2025-04-30,West,Corporate,Office Supplies,Stapler,1,197.37,0.15,167.76,49.89,Standard
ORD-4320,2025-04-30,West,Consumer,Home Appliances,Mixer Grinder,2,3430.91,0.0,6861.81,1037.21,Standard
ORD-4321,2025-04-30,South,Corporate,Office Supplies,Sticky Notes,2,60.87,0.1,109.56,33.29,Standard
ORD-4322,2025-04-30,North,Small Business,Home Appliances,Room Heater,1,2677.56,0.1,2409.8,447.82,Standard
ORD-4323,2025-04-30,South,Corporate,Home Appliances,Air Fryer,2,6663.45,0.1,11994.22,2049.9,Standard
ORD-4324,2025-04-30,North,Corporate,Office Supplies,Sticky Notes,1,58.02,0.0,58.02,18.52,Standard
ORD-4325,2025-04-30,South,Small Business,Home Appliances,Vacuum Cleaner,2,9147.92,0.2,14636.68,2217.61,Standard
ORD-4326,2025-04-30,East,Consumer,Furniture,Filing Cabinet,1,5327.55,0.05,5061.17,668.38,Express
ORD-4327,2025-05-01,South,Consumer,Furniture,Executive Desk,2,9649.61,0.0,19299.21,3221.81,Standard
ORD-4328,2025-05-01,West,Small Business,Home Appliances,Mixer Grinder,4,3290.62,0.1,11846.23,2258.64,Express
ORD-4329,2025-05-01,North,Corporate,Furniture,Sofa Set,1,21922.02,0.1,19729.82,2973.63,Express
ORD-4330,2025-05-01,East,Consumer,Furniture,Filing Cabinet,1,5777.89,0.05,5488.99,1231.66,Express
ORD-4331,2025-05-01,North,Small Business,Technology,Tablet,1,14383.07,0.0,14383.07,1434.22,Standard
ORD-4332,2025-05-01,West,Consumer,Home Appliances,Room Heater,1,2572.91,0.0,2572.91,444.76,Express
ORD-4333,2025-05-01,West,Consumer,Technology,Monitor 24in,2,9943.11,0.0,19886.23,3265.13,Same Day
ORD-4334,2025-05-01,South,Consumer,Furniture,Study Table,1,3916.5,0.0,3916.5,630.66,Express
ORD-4335,2025-05-01,West,Consumer,Technology,Printer,1,7092.06,0.0,7092.06,1002.38,Standard
ORD-4336,2025-05-01,West,Consumer,Office Supplies,Whiteboard,1,1732.89,0.2,1386.31,432.79,Standard
ORD-4337,2025-05-02,West,Consumer,Technology,Smartphone,1,23835.37,0.0,23835.37,3434.92,Standard
ORD-4338,2025-05-02,North,Corporate,Office Supplies,Stapler,1,175.6,0.1,158.04,55.04,Standard
ORD-4339,2025-05-02,West,Consumer,Technology,Tablet,1,16000.46,0.0,16000.46,1455.81,Standard
ORD-4340,2025-05-02,South,Consumer,Technology,Laptop,1,50798.7,0.0,50798.7,9267.53,Standard
ORD-4341,2025-05-02,South,Consumer,Office Supplies,Desk Organizer,1,465.97,0.1,419.37,125.09,Express
ORD-4342,2025-05-02,East,Consumer,Office Supplies,Sticky Notes,1,59.12,0.1,53.2,14.96,Express
ORD-4343,2025-05-02,North,Consumer,Technology,Bluetooth Speaker,1,1861.26,0.1,1675.13,175.67,Standard
ORD-4344,2025-05-02,West,Consumer,Home Appliances,Electric Kettle,1,1494.3,0.1,1344.87,299.23,Standard
ORD-4345,2025-05-03,North,Small Business,Office Supplies,Stapler,1,170.97,0.0,170.97,50.72,Standard
ORD-4346,2025-05-03,South,Consumer,Office Supplies,Notebook Pack,1,215.83,0.05,205.04,58.83,Standard
ORD-4347,2025-05-03,North,Consumer,Furniture,Sofa Set,1,20684.66,0.05,19650.43,4222.23,Express
ORD-4348,2025-05-03,East,Corporate,Furniture,Filing Cabinet,2,5895.34,0.05,11201.14,2300.5,Standard
ORD-4349,2025-05-03,West,Corporate,Furniture,Sofa Set,1,22555.69,0.1,20300.12,3067.6,Standard
ORD-4350,2025-05-03,South,Small Business,Home Appliances,Air Fryer,1,6236.85,0.0,6236.85,1399.08,Standard
ORD-4351,2025-05-04,West,Consumer,Office Supplies,Whiteboard,1,1753.79,0.05,1666.1,586.83,Standard
ORD-4352,2025-05-04,North,Consumer,Home Appliances,Mixer Grinder,1,3311.02,0.05,3145.47,550.65,Standard
ORD-4353,2025-05-04,West,Consumer,Technology,Printer,1,7159.3,0.0,7159.3,919.89,Standard
ORD-4354,2025-05-04,East,Small Business,Furniture,Executive Desk,3,10630.47,0.15,27107.69,5726.16,Standard
ORD-4355,2025-05-04,South,Consumer,Furniture,Sofa Set,1,19730.85,0.1,17757.76,2958.56,Same Day
ORD-4356,2025-05-04,South,Consumer,Home Appliances,Mixer Grinder,1,3629.08,0.0,3629.08,852.64,Same Day
ORD-4357,2025-05-04,North,Corporate,Technology,Smartphone,1,22314.63,0.05,21198.89,2439.81,Standard
ORD-4358,2025-05-04,South,Consumer,Furniture,Bookshelf,2,3181.85,0.05,6045.51,1174.01,Express
ORD-4359,2025-05-04,East,Corporate,Technology,Wireless Mouse,2,638.56,0.0,1277.13,149.39,Express
ORD-4360,2025-05-04,East,Consumer,Technology,Printer,2,8253.51,0.05,15681.67,2683.37,Standard
ORD-4361,2025-05-04,South,Consumer,Office Supplies,Sticky Notes,1,64.61,0.15,54.92,18.4,Express
ORD-4362,2025-05-04,South,Corporate,Office Supplies,Sticky Notes,2,56.35,0.1,101.43,30.17,Express
ORD-4363,2025-05-04,North,Small Business,Home Appliances,Room Heater,2,2508.64,0.0,5017.29,782.31,Standard
ORD-4364,2025-05-04,West,Consumer,Office Supplies,Stapler,1,172.38,0.15,146.52,39.88,Standard
ORD-4365,2025-05-04,North,Consumer,Technology,Printer,2,7646.16,0.0,15292.32,2426.59,Standard
ORD-4366,2025-05-05,West,Consumer,Furniture,Study Table,1,3640.59,0.1,3276.53,598.97,Standard
ORD-4367,2025-05-05,North,Corporate,Technology,Wireless Mouse,1,607.01,0.1,546.31,98.85,Standard
ORD-4368,2025-05-05,North,Corporate,Technology,Smartphone,1,22873.76,0.0,22873.76,2453.43,Express
